date,ticker,price
2022-07-01,VIX,26.700000762939453
2022-07-05,VIX,27.540000915527344
2022-07-06,VIX,26.729999542236328
2022-07-07,VIX,26.079999923706055
2022-07-08,VIX,24.639999389648438
2022-07-11,VIX,26.170000076293945
2022-07-12,VIX,27.290000915527344
2022-07-13,VIX,26.81999969482422
2022-07-14,VIX,26.399999618530273
2022-07-15,VIX,24.229999542236328
2022-07-18,VIX,25.299999237060547
2022-07-19,VIX,24.5
2022-07-20,VIX,23.8799991607666
2022-07-21,VIX,23.110000610351562
2022-07-22,VIX,23.030000686645508
2022-07-25,VIX,23.360000610351562
2022-07-26,VIX,24.690000534057617
2022-07-27,VIX,23.239999771118164
2022-07-28,VIX,22.329999923706055
2022-07-29,VIX,21.329999923706055
2022-08-01,VIX,22.84000015258789
2022-08-02,VIX,23.93000030517578
2022-08-03,VIX,21.950000762939453
2022-08-04,VIX,21.440000534057617
2022-08-05,VIX,21.149999618530273
2022-08-08,VIX,21.290000915527344
2022-08-09,VIX,21.770000457763672
2022-08-10,VIX,19.739999771118164
2022-08-11,VIX,20.200000762939453
2022-08-12,VIX,19.530000686645508
2022-08-15,VIX,19.950000762939453
2022-08-16,VIX,19.690000534057617
2022-08-17,VIX,19.899999618530273
2022-08-18,VIX,19.559999465942383
2022-08-19,VIX,20.600000381469727
2022-08-22,VIX,23.799999237060547
2022-08-23,VIX,24.110000610351562
2022-08-24,VIX,22.81999969482422
2022-08-25,VIX,21.780000686645508
2022-08-26,VIX,25.559999465942383
2022-08-29,VIX,26.209999084472656
2022-08-30,VIX,26.209999084472656
2022-08-31,VIX,25.8700008392334
2022-09-01,VIX,25.559999465942383
2022-09-02,VIX,25.469999313354492
2022-09-06,VIX,26.90999984741211
2022-09-07,VIX,24.639999389648438
2022-09-08,VIX,23.610000610351562
2022-09-09,VIX,22.790000915527344
2022-09-12,VIX,23.8700008392334
2022-09-13,VIX,27.270000457763672
2022-09-14,VIX,26.15999984741211
2022-09-15,VIX,26.270000457763672
2022-09-16,VIX,26.299999237060547
2022-09-19,VIX,25.760000228881836
2022-09-20,VIX,27.15999984741211
2022-09-21,VIX,27.989999771118164
2022-09-22,VIX,27.350000381469727
2022-09-23,VIX,29.920000076293945
2022-09-26,VIX,32.2599983215332
2022-09-27,VIX,32.599998474121094
2022-09-28,VIX,30.18000030517578
2022-09-29,VIX,31.84000015258789
2022-09-30,VIX,31.6200008392334
2022-10-03,VIX,30.100000381469727
2022-10-04,VIX,29.06999969482422
2022-10-05,VIX,28.549999237060547
2022-10-06,VIX,30.520000457763672
2022-10-07,VIX,31.360000610351562
2022-10-10,VIX,32.45000076293945
2022-10-11,VIX,33.630001068115234
2022-10-12,VIX,33.56999969482422
2022-10-13,VIX,31.940000534057617
2022-10-14,VIX,32.02000045776367
2022-10-17,VIX,31.3700008392334
2022-10-18,VIX,30.5
2022-10-19,VIX,30.760000228881836
2022-10-20,VIX,29.979999542236328
2022-10-21,VIX,29.690000534057617
2022-10-24,VIX,29.850000381469727
2022-10-25,VIX,28.459999084472656
2022-10-26,VIX,27.280000686645508
2022-10-27,VIX,27.389999389648438
2022-10-28,VIX,25.75
2022-10-31,VIX,25.8799991607666
2022-11-01,VIX,25.809999465942383
2022-11-02,VIX,25.860000610351562
2022-11-03,VIX,25.299999237060547
2022-11-04,VIX,24.549999237060547
2022-11-07,VIX,24.350000381469727
2022-11-08,VIX,25.540000915527344
2022-11-09,VIX,26.09000015258789
2022-11-10,VIX,23.530000686645508
2022-11-11,VIX,22.520000457763672
2022-11-14,VIX,23.729999542236328
2022-11-15,VIX,24.540000915527344
2022-11-16,VIX,24.110000610351562
2022-11-17,VIX,23.93000030517578
2022-11-18,VIX,23.1200008392334
2022-11-21,VIX,22.360000610351562
2022-11-22,VIX,21.290000915527344
2022-11-23,VIX,20.350000381469727
2022-11-25,VIX,20.5
2022-11-28,VIX,22.209999084472656
2022-11-29,VIX,21.889999389648438
2022-11-30,VIX,20.579999923706055
2022-12-01,VIX,19.84000015258789
2022-12-02,VIX,19.059999465942383
2022-12-05,VIX,20.75
2022-12-06,VIX,22.170000076293945
2022-12-07,VIX,22.68000030517578
2022-12-08,VIX,22.290000915527344
2022-12-09,VIX,22.829999923706055
2022-12-12,VIX,25.0
2022-12-13,VIX,22.549999237060547
2022-12-14,VIX,21.139999389648438
2022-12-15,VIX,22.829999923706055
2022-12-16,VIX,22.6200008392334
2022-12-19,VIX,22.420000076293945
2022-12-20,VIX,21.479999542236328
2022-12-21,VIX,20.06999969482422
2022-12-22,VIX,21.969999313354492
2022-12-23,VIX,20.8700008392334
2022-12-27,VIX,21.649999618530273
2022-12-28,VIX,22.139999389648438
2022-12-29,VIX,21.440000534057617
2022-12-30,VIX,21.670000076293945
2023-01-03,VIX,22.899999618530273
2023-01-04,VIX,22.010000228881836
2023-01-05,VIX,22.459999084472656
2023-01-06,VIX,21.1299991607666
2023-01-09,VIX,21.969999313354492
2023-01-10,VIX,20.579999923706055
2023-01-11,VIX,21.09000015258789
2023-01-12,VIX,18.829999923706055
2023-01-13,VIX,18.350000381469727
2023-01-17,VIX,19.360000610351562
2023-01-18,VIX,20.34000015258789
2023-01-19,VIX,20.520000457763672
2023-01-20,VIX,19.850000381469727
2023-01-23,VIX,19.809999465942383
2023-01-24,VIX,19.200000762939453
2023-01-25,VIX,19.079999923706055
2023-01-26,VIX,18.729999542236328
2023-01-27,VIX,18.510000228881836
2023-01-30,VIX,19.940000534057617
2023-01-31,VIX,19.399999618530273
2023-02-01,VIX,17.8700008392334
2023-02-02,VIX,18.729999542236328
2023-02-03,VIX,18.329999923706055
2023-02-06,VIX,19.43000030517578
2023-02-07,VIX,18.65999984741211
2023-02-08,VIX,19.6299991607666
2023-02-09,VIX,20.709999084472656
2023-02-10,VIX,20.530000686645508
2023-02-13,VIX,20.34000015258789
2023-02-14,VIX,18.90999984741211
2023-02-15,VIX,18.229999542236328
2023-02-16,VIX,20.170000076293945
2023-02-17,VIX,20.020000457763672
2023-02-21,VIX,22.8700008392334
2023-02-22,VIX,22.290000915527344
2023-02-23,VIX,21.139999389648438
2023-02-24,VIX,21.670000076293945
2023-02-27,VIX,20.950000762939453
2023-02-28,VIX,20.700000762939453
2023-03-01,VIX,20.579999923706055
2023-03-02,VIX,19.59000015258789
2023-03-03,VIX,18.489999771118164
2023-03-06,VIX,18.610000610351562
2023-03-07,VIX,19.59000015258789
2023-03-08,VIX,19.110000610351562
2023-03-09,VIX,22.610000610351562
2023-03-10,VIX,24.799999237060547
2023-03-13,VIX,26.520000457763672
2023-03-14,VIX,23.729999542236328
2023-03-15,VIX,26.139999389648438
2023-03-16,VIX,22.989999771118164
2023-03-17,VIX,25.510000228881836
2023-03-20,VIX,24.149999618530273
2023-03-21,VIX,21.3799991607666
2023-03-22,VIX,22.260000228881836
2023-03-23,VIX,22.610000610351562
2023-03-24,VIX,21.739999771118164
2023-03-27,VIX,20.600000381469727
2023-03-28,VIX,19.969999313354492
2023-03-29,VIX,19.1200008392334
2023-03-30,VIX,19.020000457763672
2023-03-31,VIX,18.700000762939453
2023-04-03,VIX,18.549999237060547
2023-04-04,VIX,19.0
2023-04-05,VIX,19.079999923706055
2023-04-06,VIX,18.399999618530273
2023-04-10,VIX,18.969999313354492
2023-04-11,VIX,19.100000381469727
2023-04-12,VIX,19.09000015258789
2023-04-13,VIX,17.799999237060547
2023-04-14,VIX,17.06999969482422
2023-04-17,VIX,16.950000762939453
2023-04-18,VIX,16.829999923706055
2023-04-19,VIX,16.459999084472656
2023-04-20,VIX,17.170000076293945
2023-04-21,VIX,16.770000457763672
2023-04-24,VIX,16.889999389648438
2023-04-25,VIX,18.760000228881836
2023-04-26,VIX,18.84000015258789
2023-04-27,VIX,17.030000686645508
2023-04-28,VIX,15.779999732971191
2023-05-01,VIX,16.079999923706055
2023-05-02,VIX,17.780000686645508
2023-05-03,VIX,18.34000015258789
2023-05-04,VIX,20.09000015258789
2023-05-05,VIX,17.190000534057617
2023-05-08,VIX,16.979999542236328
2023-05-09,VIX,17.709999084472656
2023-05-10,VIX,16.940000534057617
2023-05-11,VIX,16.93000030517578
2023-05-12,VIX,17.030000686645508
2023-05-15,VIX,17.1200008392334
2023-05-16,VIX,17.989999771118164
2023-05-17,VIX,16.8700008392334
2023-05-18,VIX,16.049999237060547
2023-05-19,VIX,16.809999465942383
2023-05-22,VIX,17.209999084472656
2023-05-23,VIX,18.530000686645508
2023-05-24,VIX,20.030000686645508
2023-05-25,VIX,19.139999389648438
2023-05-26,VIX,17.950000762939453
2023-05-30,VIX,17.459999084472656
2023-05-31,VIX,17.940000534057617
2023-06-01,VIX,15.649999618530273
2023-06-02,VIX,14.600000381469727
2023-06-05,VIX,14.729999542236328
2023-06-06,VIX,13.960000038146973
2023-06-07,VIX,13.9399995803833
2023-06-08,VIX,13.649999618530273
2023-06-09,VIX,13.829999923706055
2023-06-12,VIX,15.010000228881836
2023-06-13,VIX,14.609999656677246
2023-06-14,VIX,13.880000114440918
2023-06-15,VIX,14.5
2023-06-16,VIX,13.539999961853027
2023-06-20,VIX,13.880000114440918
2023-06-21,VIX,13.199999809265137
2023-06-22,VIX,12.90999984741211
2023-06-23,VIX,13.4399995803833
2023-06-26,VIX,14.25
2023-06-27,VIX,13.739999771118164
2023-06-28,VIX,13.430000305175781
2023-06-29,VIX,13.539999961853027
2023-06-30,VIX,13.59000015258789
2023-07-03,VIX,13.569999694824219
2023-07-05,VIX,14.180000305175781
2023-07-06,VIX,15.4399995803833
2023-07-07,VIX,14.829999923706055
2023-07-10,VIX,15.069999694824219
2023-07-11,VIX,14.84000015258789
2023-07-12,VIX,13.539999961853027
2023-07-13,VIX,13.609999656677246
2023-07-14,VIX,13.34000015258789
2023-07-17,VIX,13.479999542236328
2023-07-18,VIX,13.300000190734863
2023-07-19,VIX,13.760000228881836
2023-07-20,VIX,13.989999771118164
2023-07-21,VIX,13.600000381469727
2023-07-24,VIX,13.90999984741211
2023-07-25,VIX,13.859999656677246
2023-07-26,VIX,13.1899995803833
2023-07-27,VIX,14.40999984741211
2023-07-28,VIX,13.329999923706055
